"id","created_at","closed_at","open","user","uid","comments_count","changes_count","comment","created_by","source","geometry","changesets_count","closed:note","host","imagery_used","locale","resolved:outdated_tags:noncanonical_brand","StreetComplete:quest_type","warnings:outdated_tags:noncanonical_brand","description","hashtags","mechanical","add-image","answer","change_over_5000m","create","resolved:outdated_tags:incomplete_tags","special-delete","theme","warnings:outdated_tags:incomplete_tags"
"171495594",2025-09-05 12:14:01,2025-09-05 12:14:02,FALSE,"multimob","14088321",0,12,"Operaplein shelters and benches","JOSM/1.5 (19439 en)","Digitaal Vlaanderen GRB",list(c(4.4153742, 4.4155227, 4.4155227, 4.4153742, 4.4153742, 51.2184771, 51.2184771, 51.2186981, 51.2186981, 51.2184771)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171493639",2025-09-05 11:32:43,2025-09-05 11:32:47,FALSE,"multimob","14088321",0,114,"Rearranging Maasmechelen Village bus station to remove a service road between the bus station and the roundabout","reverter_plugin/36447;JOSM/1.5 (19439 en)","https://www.openstreetmap.org/note/4947284",list(c(5.6996879, 5.7083255, 5.7083255, 5.6996879, 5.6996879, 50.9946474, 50.9946474, 51.0011259, 51.0011259, 50.9946474)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171490603",2025-09-05 10:23:45,2025-09-05 10:23:49,FALSE,"multimob","14088321",0,43,"Zetellaand and Maasmechelen Village old bus station: road alignment, splitting roads for bus and cycle relations here","JOSM/1.5 (19439 en)","Digitaal Vlaanderen GRB;Digitaal Vlaanderen most recent aerial imagery",list(c(5.6996879, 5.7082277, 5.7082277, 5.6996879, 5.6996879, 50.9989358, 50.9989358, 51.0011259, 51.0011259, 50.9989358)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171490106",2025-09-05 10:13:00,2025-09-05 10:13:00,FALSE,"multimob","14088321",0,4,"Zetellaan cycle connector for relations","JOSM/1.5 (19439 en)","Digitaal Vlaanderen most recent aerial imagery",list(c(5.7003397, 5.7036484, 5.7036484, 5.7003397, 5.7003397, 50.9997333, 50.9997333, 51.0000632, 51.0000632, 50.9997333)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171489391",2025-09-05 09:58:12,2025-09-05 09:58:13,FALSE,"multimob","14088321",0,2,"Bus 638: new itinerary around Maasmechelen Village stops","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025);https://www.openstreetmap.org/note/4947284",list(c(5.7049667, 5.7081365, 5.7081365, 5.7049667, 5.7049667, 50.9995682, 50.9995682, 51.000348, 51.000348, 50.9995682)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171489372",2025-09-05 09:57:51,2025-09-05 09:57:52,FALSE,"multimob","14088321",0,2,"Eisden VDAB stops: location update","JOSM/1.5 (19439 en)","Digitaal Vlaanderen most recent aerial imagery",list(c(5.7052854, 5.7054332, 5.7054332, 5.7052854, 5.7052854, 50.9985301, 50.9985301, 50.9985942, 50.9985942, 50.9985301)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171489358",2025-09-05 09:57:24,2025-09-05 09:57:25,FALSE,"multimob","14088321",0,2,"Bus 637: new itinerary around Maasmechelen Village stops","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025);https://www.openstreetmap.org/note/4947284",list(c(5.7049667, 5.7081365, 5.7081365, 5.7049667, 5.7049667, 50.9985592, 50.9985592, 51.000348, 51.000348, 50.9985592)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171489340",2025-09-05 09:57:05,2025-09-05 09:57:06,FALSE,"multimob","14088321",0,3,"Kolenmijn Limburg-Maaslaan becomes unclassified, small local road merging into a busway","JOSM/1.5 (19439 en)","Digitaal Vlaanderen most recent aerial imagery;De Lijn GTFS (09/2025)",list(c(5.7051244, 5.7052789, 5.7052789, 5.7051244, 5.7051244, 50.9948209, 50.9948209, 50.9958958, 50.9958958, 50.9948209)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488882",2025-09-05 09:46:18,2025-09-05 09:46:20,FALSE,"multimob","14088321",0,7,"Bus 636: new itinerary around Maasmechelen Village stops","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025);https://www.openstreetmap.org/note/4947284",list(c(5.7049667, 5.7083255, 5.7083255, 5.7049667, 5.7049667, 50.9946474, 50.9946474, 51.000348, 51.000348, 50.9946474)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488349",2025-09-05 09:34:42,2025-09-05 09:34:44,FALSE,"multimob","14088321",0,4,"Bus 63: new itinerary around Maasmechelen Village stops","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025);https://www.openstreetmap.org/note/4947284",list(c(5.7049667, 5.7083214, 5.7083214, 5.7049667, 5.7049667, 50.9996318, 50.9996318, 51.000348, 51.000348, 50.9996318)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488307",2025-09-05 09:34:04,2025-09-05 09:34:07,FALSE,"multimob","14088321",0,8,"Zetellaand road geometry has changed, updating cycle relations","JOSM/1.5 (19439 en)","Digitaal Vlaanderen GRB",list(c(5.7036606, 5.7056704, 5.7056704, 5.7036606, 5.7036606, 50.9989378, 50.9989378, 51.0002368, 51.0002368, 50.9989378)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488219",2025-09-05 09:32:22,2025-09-05 09:32:23,FALSE,"multimob","14088321",0,3,"Zetellaand roundabout split for bus relations turning here","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025)",list(c(5.7078144, 5.7083214, 5.7083214, 5.7078144, 5.7078144, 51.0000844, 51.0000844, 51.000221, 51.000221, 51.0000844)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488164",2025-09-05 09:31:41,2025-09-05 09:31:42,FALSE,"multimob","14088321",0,3,"Bus 44: Maasmechelen Village → Hasselt Station: extra relation starting from the arrival stop","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025)",list(c(5.3266722, 5.7083214, 5.7083214, 5.3266722, 5.3266722, 50.9263721, 50.9263721, 51.000348, 51.000348, 50.9263721)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488138",2025-09-05 09:31:12,2025-09-05 09:31:14,FALSE,"multimob","14088321",0,2,"Bus 44: new itinerary around Maasmechelen Village stops","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025)",list(c(5.7047032, 5.707335, 5.707335, 5.7047032, 5.7047032, 50.9999967, 50.9999967, 51.00031, 51.00031, 50.9999967)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171488081",2025-09-05 09:30:14,2025-09-05 09:30:15,FALSE,"multimob","14088321",0,9,"Buses serving Maasmechelen Village stops use the former cycleway; access tags are guessed","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025)",list(c(5.7053485, 5.7081368, 5.7081368, 5.7053485, 5.7053485, 51.000127, 51.000127, 51.000348, 51.000348, 51.000127)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171486900",2025-09-05 09:07:56,2025-09-05 09:07:57,FALSE,"multimob","14088321",0,1,"Zetellaand old connector no longer for buses, retagging as unclassified until more information is available","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025);https://www.openstreetmap.org/note/4947284",list(c(5.7075118, 5.7078144, 5.7078144, 5.7075118, 5.7075118, 51.0001103, 51.0001103, 51.0001134, 51.0001134, 51.0001103)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171486879",2025-09-05 09:07:32,2025-09-05 09:07:33,FALSE,"multimob","14088321",0,4,"New connector between Zetellaand roundabout and the former bus station","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025);https://www.openstreetmap.org/note/4947284",list(c(5.707521, 5.7080833, 5.7080833, 5.707521, 5.707521, 50.9998257, 50.9998257, 51.0001134, 51.0001134, 50.9998257)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171486529",2025-09-05 09:00:20,2025-09-05 09:00:20,FALSE,"multimob","14088321",1,37,"New roundabout Zetellaan","JOSM/1.5 (19439 en)","Digitaal Vlaanderen GRB",list(c(5.7048712, 5.7055749, 5.7055749, 5.7048712, 5.7048712, 50.999966, 50.999966, 51.0002485, 51.0002485, 50.999966)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171486236",2025-09-05 08:53:16,2025-09-05 08:53:17,FALSE,"multimob","14088321",0,2,"Maasmechelen Village bus stop position nodes, bus relations starting and ending here","JOSM/1.5 (19439 en)","Digitaal Vlaanderen most recent aerial imagery;De Lijn GTFS (09/2025)",list(c(5.7068258, 5.707335, 5.707335, 5.7068258, 5.7068258, 51.0002448, 51.0002448, 51.0002853, 51.0002853, 51.0002448)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171485716",2025-09-05 08:42:47,2025-09-05 08:42:48,FALSE,"multimob","14088321",0,2,"Maasmechelen Village bus stops: location, route_ref update","JOSM/1.5 (19439 en)","De Lijn GTFS (09/2025)",list(c(5.7065163, 5.707249, 5.707249, 5.7065163, 5.7065163, 50.999744, 50.999744, 51.00031, 51.00031, 50.999744)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171484602",2025-09-05 08:14:31,2025-09-05 08:14:32,FALSE,"multimob","14088321",0,1,"Roux Rue Novale bus stop: location update","JOSM/1.5 (19439 en)","SPW(allonie) most recent aerial imagery",list(c(4.3891593, 4.3892535, 4.3892535, 4.3891593, 4.3891593, 50.4500046, 50.4500046, 50.4500541, 50.4500541, 50.4500046)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171484585",2025-09-05 08:14:02,2025-09-05 08:14:02,FALSE,"multimob","14088321",0,2,"Roux Rue de Wallonie bus stops: location update","JOSM/1.5 (19439 en)","SPW(allonie) most recent aerial imagery",list(c(4.3935065, 4.393797, 4.393797, 4.3935065, 4.3935065, 50.4489978, 50.4489978, 50.4494374, 50.4494374, 50.4489978)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171484554",2025-09-05 08:13:18,2025-09-05 08:13:19,FALSE,"multimob","14088321",0,2,"Roux Cité de la Lache bus stops: location update","JOSM/1.5 (19439 en)","SPW(allonie) most recent aerial imagery",list(c(4.391917, 4.392019, 4.392019, 4.391917, 4.391917, 50.4471784, 50.4471784, 50.4474696, 50.4474696, 50.4471784)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171484376",2025-09-05 08:10:31,2025-09-05 08:10:31,FALSE,"multimob","14088321",0,1,"Monceau-sur-Sambre Moulin: same public name for all bus stops","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(4.3863223, 4.3863223, 4.3863223, 4.3863223, 4.3863223, 50.4085022, 50.4085022, 50.4085022, 50.4085022, 50.4085022)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171484339",2025-09-05 08:09:24,2025-09-05 08:09:25,FALSE,"multimob","14088321",0,1,"Jamioulx Prison bus platform way","JOSM/1.5 (19439 en)","knowledge",list(c(4.428575, 4.4286846, 4.4286846, 4.428575, 4.428575, 50.3534043, 50.3534043, 50.3535203, 50.3535203, 50.3534043)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171483666",2025-09-05 07:49:52,2025-09-05 07:49:53,FALSE,"multimob","14088321",0,1,"Reordering ways for Bus 41: Charleroi Palais → Jumet Madeleine","JOSM/1.5 (19439 en)","OSM Inspector",list(),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171483660",2025-09-05 07:49:37,2025-09-05 07:49:38,FALSE,"multimob","14088321",0,1,"Rue des Couturelles is not one way, buses use this road in the two directions","JOSM/1.5 (19439 en)","SPW(allonie) most recent aerial imagery;TEC GTFS (09/2025)",list(c(4.3885858, 4.3887217, 4.3887217, 4.3885858, 4.3885858, 50.4499026, 50.4499026, 50.4503555, 50.4503555, 50.4499026)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171455849",2025-09-04 14:24:13,2025-09-04 14:24:13,FALSE,"multimob","14088321",0,2,"Retagging old Soignies Point du Jour bus stops as disused:highway=bus_stop, they will never come back because the road has been razed to expand the quarry","JOSM/1.5 (19439 en)","https://www.openstreetmap.org/note/4944521",list(c(4.0439584, 4.0444753, 4.0444753, 4.0439584, 4.0439584, 50.5733696, 50.5733696, 50.5734555, 50.5734555, 50.5733696)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171455010",2025-09-04 14:04:38,2025-09-04 14:04:39,FALSE,"multimob","14088321",0,1,"Bus 27/: Soignies Hôpital → Soignies Hôpital: updating list of stops and ways near Soignies Hôpital","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(3.9848311, 4.0796509, 4.0796509, 3.9848311, 3.9848311, 50.543323, 50.543323, 50.610237, 50.610237, 50.543323)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171454823",2025-09-04 14:01:07,2025-09-04 14:01:08,FALSE,"multimob","14088321",0,2,"Soignies SNCB: updating route_ref","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(4.068595, 4.0688811, 4.0688811, 4.068595, 4.068595, 50.5731455, 50.5731455, 50.573231, 50.573231, 50.5731455)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171454795",2025-09-04 14:00:31,2025-09-04 14:00:32,FALSE,"multimob","14088321",0,1,"Bus 27/: Soignies Hôpital → Soignies SNCB: updating list of stops and ways near Soignies SNCB","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(4.0604732, 4.0688811, 4.0688811, 4.0604732, 4.0604732, 50.5730601, 50.5730601, 50.5787695, 50.5787695, 50.5730601)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171454503",2025-09-04 13:52:49,2025-09-04 13:52:50,FALSE,"multimob","14088321",0,1,"Bus 27/: Soignies Hôpital → Soignies Hôpital: updating list of stops","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(4.0625124, 4.0688811, 4.0688811, 4.0625124, 4.0625124, 50.5730601, 50.5730601, 50.5790292, 50.5790292, 50.5730601)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171454355",2025-09-04 13:49:54,2025-09-04 13:49:55,FALSE,"multimob","14088321",0,2,"Bus 27/: Soignies SNCB → Soignies SNCB: updating route def, list of stops and ways to start and end at Soignies SNCB Quai C","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(3.9848311, 4.0695971, 4.0695971, 3.9848311, 3.9848311, 50.543323, 50.543323, 50.6051232, 50.6051232, 50.543323)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171454110",2025-09-04 13:43:57,2025-09-04 13:43:58,FALSE,"multimob","14088321",0,1,"Bus 27/: Horrues Place → Soignies Hôpital: updating list of stops","JOSM/1.5 (19439 en)","TEC GTFS (09/2025)",list(c(4.0625124, 4.0688811, 4.0688811, 4.0625124, 4.0625124, 50.5730601, 50.5730601, 50.5790292, 50.5790292, 50.5730601)),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
